id	hate_type	hate_severity	to_whom	model
279670	None	Little to None	None	microsoft/mdeberta-v3-base
8211	None	Little to None	None	microsoft/mdeberta-v3-base
422483	Profane	Severe	Individual	microsoft/mdeberta-v3-base
201554	None	Little to None	None	microsoft/mdeberta-v3-base
927564	Abusive	Little to None	None	microsoft/mdeberta-v3-base
84613	None	Little to None	None	microsoft/mdeberta-v3-base
883789	None	Little to None	None	microsoft/mdeberta-v3-base
157085	Abusive	Little to None	Individual	microsoft/mdeberta-v3-base
636326	Abusive	Severe	Community	microsoft/mdeberta-v3-base
27238	None	Little to None	None	microsoft/mdeberta-v3-base
301302	Political Hate	Mild	Organization	microsoft/mdeberta-v3-base
225647	Abusive	Little to None	None	microsoft/mdeberta-v3-base
508257	Profane	Severe	Individual	microsoft/mdeberta-v3-base
828042	None	Little to None	None	microsoft/mdeberta-v3-base
136261	None	Little to None	None	microsoft/mdeberta-v3-base
184663	Abusive	Little to None	Community	microsoft/mdeberta-v3-base
260819	Political Hate	Severe	Organization	microsoft/mdeberta-v3-base
320771	None	Little to None	None	microsoft/mdeberta-v3-base
844495	Abusive	Little to None	Individual	microsoft/mdeberta-v3-base
729147	Abusive	Mild	Society	microsoft/mdeberta-v3-base
743037	None	Little to None	None	microsoft/mdeberta-v3-base
900468	None	Little to None	None	microsoft/mdeberta-v3-base
282801	Abusive	Little to None	Organization	microsoft/mdeberta-v3-base
146859	Religious Hate	Mild	None	microsoft/mdeberta-v3-base
572067	Political Hate	Little to None	Organization	microsoft/mdeberta-v3-base
820729	None	Little to None	None	microsoft/mdeberta-v3-base
916273	None	Little to None	None	microsoft/mdeberta-v3-base
362728	None	Little to None	None	microsoft/mdeberta-v3-base
785536	None	Little to None	None	microsoft/mdeberta-v3-base
510199	Abusive	Mild	Individual	microsoft/mdeberta-v3-base
602001	Profane	Severe	Organization	microsoft/mdeberta-v3-base
455771	None	Little to None	None	microsoft/mdeberta-v3-base
314619	None	Little to None	None	microsoft/mdeberta-v3-base
654236	None	Little to None	None	microsoft/mdeberta-v3-base
41825	Abusive	Little to None	Community	microsoft/mdeberta-v3-base
273692	None	Little to None	None	microsoft/mdeberta-v3-base
516444	None	Little to None	None	microsoft/mdeberta-v3-base
790177	None	Little to None	None	microsoft/mdeberta-v3-base
568968	Abusive	Severe	Individual	microsoft/mdeberta-v3-base
588029	None	Little to None	None	microsoft/mdeberta-v3-base
394528	None	Little to None	None	microsoft/mdeberta-v3-base
157640	None	Little to None	None	microsoft/mdeberta-v3-base
348925	None	Little to None	None	microsoft/mdeberta-v3-base
267892	None	Little to None	None	microsoft/mdeberta-v3-base
390592	None	Little to None	None	microsoft/mdeberta-v3-base
33767	None	Little to None	None	microsoft/mdeberta-v3-base
103647	None	Little to None	None	microsoft/mdeberta-v3-base
160816	None	Little to None	None	microsoft/mdeberta-v3-base
426405	Religious Hate	Little to None	None	microsoft/mdeberta-v3-base
415104	None	Little to None	None	microsoft/mdeberta-v3-base
934561	None	Little to None	None	microsoft/mdeberta-v3-base
804104	Political Hate	Mild	Organization	microsoft/mdeberta-v3-base
114367	None	Little to None	None	microsoft/mdeberta-v3-base
487158	Political Hate	Mild	Community	microsoft/mdeberta-v3-base
597402	None	Little to None	None	microsoft/mdeberta-v3-base
602348	None	Little to None	None	microsoft/mdeberta-v3-base
748229	None	Little to None	None	microsoft/mdeberta-v3-base
360900	Profane	Severe	Society	microsoft/mdeberta-v3-base
766260	Abusive	Mild	Community	microsoft/mdeberta-v3-base
95028	None	Little to None	None	microsoft/mdeberta-v3-base
4537	Abusive	Little to None	None	microsoft/mdeberta-v3-base
626559	None	Little to None	None	microsoft/mdeberta-v3-base
742807	None	Little to None	None	microsoft/mdeberta-v3-base
935564	Abusive	Mild	Organization	microsoft/mdeberta-v3-base
49664	None	Little to None	None	microsoft/mdeberta-v3-base
332817	None	Little to None	None	microsoft/mdeberta-v3-base
657618	None	Little to None	None	microsoft/mdeberta-v3-base
682896	None	Little to None	None	microsoft/mdeberta-v3-base
583961	Abusive	Little to None	Individual	microsoft/mdeberta-v3-base
56204	None	Little to None	None	microsoft/mdeberta-v3-base
861101	None	Little to None	None	microsoft/mdeberta-v3-base
816088	Political Hate	Little to None	Society	microsoft/mdeberta-v3-base
596947	Political Hate	Severe	Individual	microsoft/mdeberta-v3-base
35763	None	Little to None	None	microsoft/mdeberta-v3-base
441727	None	Little to None	None	microsoft/mdeberta-v3-base
509376	Religious Hate	Little to None	Community	microsoft/mdeberta-v3-base
601134	Political Hate	Little to None	None	microsoft/mdeberta-v3-base
321412	None	Little to None	None	microsoft/mdeberta-v3-base
792470	None	Little to None	Society	microsoft/mdeberta-v3-base
86277	None	Little to None	None	microsoft/mdeberta-v3-base
670330	None	Little to None	None	microsoft/mdeberta-v3-base
687332	None	Little to None	None	microsoft/mdeberta-v3-base
830544	None	Little to None	None	microsoft/mdeberta-v3-base
851447	None	Little to None	None	microsoft/mdeberta-v3-base
333618	Abusive	Little to None	Individual	microsoft/mdeberta-v3-base
778102	None	Little to None	None	microsoft/mdeberta-v3-base
891964	Profane	Severe	Organization	microsoft/mdeberta-v3-base
484737	None	Little to None	None	microsoft/mdeberta-v3-base
573692	Abusive	Mild	Individual	microsoft/mdeberta-v3-base
730950	None	Little to None	None	microsoft/mdeberta-v3-base
246433	Political Hate	Little to None	None	microsoft/mdeberta-v3-base
682873	None	Little to None	None	microsoft/mdeberta-v3-base
395061	Political Hate	Little to None	Society	microsoft/mdeberta-v3-base
68902	Political Hate	Little to None	None	microsoft/mdeberta-v3-base
99514	None	Little to None	None	microsoft/mdeberta-v3-base
326993	None	Little to None	None	microsoft/mdeberta-v3-base
813381	None	Little to None	None	microsoft/mdeberta-v3-base
171914	None	Little to None	None	microsoft/mdeberta-v3-base
278385	None	Little to None	None	microsoft/mdeberta-v3-base
878840	None	Little to None	None	microsoft/mdeberta-v3-base
624224	None	Little to None	None	microsoft/mdeberta-v3-base
208938	Abusive	Little to None	None	microsoft/mdeberta-v3-base
821083	None	Little to None	None	microsoft/mdeberta-v3-base
51737	None	Little to None	None	microsoft/mdeberta-v3-base
310267	Abusive	Severe	Individual	microsoft/mdeberta-v3-base
610440	Political Hate	Mild	Organization	microsoft/mdeberta-v3-base
287375	None	Little to None	None	microsoft/mdeberta-v3-base
767104	None	Little to None	None	microsoft/mdeberta-v3-base
646050	None	Little to None	None	microsoft/mdeberta-v3-base
629714	Profane	Severe	Community	microsoft/mdeberta-v3-base
645705	Political Hate	Little to None	Individual	microsoft/mdeberta-v3-base
841185	None	Little to None	None	microsoft/mdeberta-v3-base
537952	Profane	Severe	Community	microsoft/mdeberta-v3-base
429469	None	Little to None	None	microsoft/mdeberta-v3-base
454168	Profane	Severe	Organization	microsoft/mdeberta-v3-base
312920	Abusive	Little to None	Individual	microsoft/mdeberta-v3-base
876932	None	Little to None	None	microsoft/mdeberta-v3-base
502862	None	Little to None	None	microsoft/mdeberta-v3-base
225623	Political Hate	Severe	Organization	microsoft/mdeberta-v3-base
457310	None	Little to None	None	microsoft/mdeberta-v3-base
881144	None	Little to None	None	microsoft/mdeberta-v3-base
397367	None	Little to None	None	microsoft/mdeberta-v3-base
148513	None	Little to None	None	microsoft/mdeberta-v3-base
134781	None	Little to None	None	microsoft/mdeberta-v3-base
626757	None	Little to None	None	microsoft/mdeberta-v3-base
380702	None	Little to None	None	microsoft/mdeberta-v3-base
228882	Abusive	Mild	Community	microsoft/mdeberta-v3-base
764313	Abusive	Little to None	Society	microsoft/mdeberta-v3-base
64543	Political Hate	Severe	Organization	microsoft/mdeberta-v3-base
563101	Political Hate	Severe	Organization	microsoft/mdeberta-v3-base
692558	None	Little to None	None	microsoft/mdeberta-v3-base
37238	Abusive	Little to None	Individual	microsoft/mdeberta-v3-base
332204	None	Little to None	None	microsoft/mdeberta-v3-base
201393	Political Hate	Mild	Organization	microsoft/mdeberta-v3-base
296747	None	Little to None	None	microsoft/mdeberta-v3-base
830793	None	Little to None	Community	microsoft/mdeberta-v3-base
845825	None	Little to None	None	microsoft/mdeberta-v3-base
653118	Abusive	Mild	Organization	microsoft/mdeberta-v3-base
586993	None	Little to None	None	microsoft/mdeberta-v3-base
207127	Profane	Severe	Individual	microsoft/mdeberta-v3-base
185297	None	Little to None	None	microsoft/mdeberta-v3-base
384599	None	Little to None	None	microsoft/mdeberta-v3-base
250757	None	Little to None	None	microsoft/mdeberta-v3-base
674011	None	Little to None	None	microsoft/mdeberta-v3-base
568778	None	Little to None	None	microsoft/mdeberta-v3-base
481347	None	Little to None	None	microsoft/mdeberta-v3-base
288108	Abusive	Mild	Community	microsoft/mdeberta-v3-base
814045	None	Little to None	None	microsoft/mdeberta-v3-base
836563	Profane	Severe	Individual	microsoft/mdeberta-v3-base
41934	Political Hate	Mild	Organization	microsoft/mdeberta-v3-base
870959	Abusive	Little to None	Individual	microsoft/mdeberta-v3-base
681972	None	Little to None	None	microsoft/mdeberta-v3-base
577353	None	Little to None	None	microsoft/mdeberta-v3-base
92820	None	Little to None	None	microsoft/mdeberta-v3-base
592507	Abusive	Mild	Organization	microsoft/mdeberta-v3-base
838458	None	Little to None	None	microsoft/mdeberta-v3-base
665334	None	Little to None	None	microsoft/mdeberta-v3-base
192044	Profane	Severe	Individual	microsoft/mdeberta-v3-base
16230	None	Little to None	None	microsoft/mdeberta-v3-base
347271	None	Little to None	None	microsoft/mdeberta-v3-base
565737	None	Little to None	None	microsoft/mdeberta-v3-base
400315	None	Little to None	None	microsoft/mdeberta-v3-base
845313	Abusive	Severe	Individual	microsoft/mdeberta-v3-base
874169	None	Little to None	None	microsoft/mdeberta-v3-base
805648	Abusive	Little to None	Community	microsoft/mdeberta-v3-base
780400	None	Little to None	None	microsoft/mdeberta-v3-base
676984	None	Little to None	None	microsoft/mdeberta-v3-base
680565	Political Hate	Mild	Organization	microsoft/mdeberta-v3-base
224020	Political Hate	Mild	Individual	microsoft/mdeberta-v3-base
503050	None	Little to None	None	microsoft/mdeberta-v3-base
596727	None	Little to None	None	microsoft/mdeberta-v3-base
745868	None	Little to None	None	microsoft/mdeberta-v3-base
181974	Profane	Severe	Organization	microsoft/mdeberta-v3-base
660131	Abusive	Little to None	None	microsoft/mdeberta-v3-base
681272	None	Little to None	None	microsoft/mdeberta-v3-base
806115	None	Little to None	None	microsoft/mdeberta-v3-base
829990	None	Little to None	None	microsoft/mdeberta-v3-base
207084	Abusive	Mild	Community	microsoft/mdeberta-v3-base
45526	Profane	Severe	Individual	microsoft/mdeberta-v3-base
384502	None	Little to None	None	microsoft/mdeberta-v3-base
67299	None	Little to None	None	microsoft/mdeberta-v3-base
183338	None	Little to None	None	microsoft/mdeberta-v3-base
412667	Profane	Little to None	None	microsoft/mdeberta-v3-base
485086	None	Little to None	None	microsoft/mdeberta-v3-base
302738	None	Little to None	None	microsoft/mdeberta-v3-base
203961	Political Hate	Mild	Organization	microsoft/mdeberta-v3-base
640149	None	Little to None	None	microsoft/mdeberta-v3-base
863596	None	Little to None	None	microsoft/mdeberta-v3-base
760544	Religious Hate	Little to None	None	microsoft/mdeberta-v3-base
821927	None	Little to None	None	microsoft/mdeberta-v3-base
213646	Political Hate	Little to None	None	microsoft/mdeberta-v3-base
521550	None	Little to None	None	microsoft/mdeberta-v3-base
756585	None	Little to None	None	microsoft/mdeberta-v3-base
546219	Abusive	Little to None	None	microsoft/mdeberta-v3-base
384145	Abusive	Little to None	None	microsoft/mdeberta-v3-base
651042	None	Little to None	None	microsoft/mdeberta-v3-base
3884	Abusive	Little to None	None	microsoft/mdeberta-v3-base
849693	Abusive	Mild	Organization	microsoft/mdeberta-v3-base
450080	None	Little to None	None	microsoft/mdeberta-v3-base
316710	Abusive	Little to None	Community	microsoft/mdeberta-v3-base
213786	Abusive	Little to None	None	microsoft/mdeberta-v3-base
16106	None	Little to None	None	microsoft/mdeberta-v3-base
403861	None	Little to None	None	microsoft/mdeberta-v3-base
626776	None	Little to None	None	microsoft/mdeberta-v3-base
797572	None	Little to None	None	microsoft/mdeberta-v3-base
786348	None	Little to None	None	microsoft/mdeberta-v3-base
391499	None	Little to None	None	microsoft/mdeberta-v3-base
415302	None	Little to None	None	microsoft/mdeberta-v3-base
574160	None	Little to None	None	microsoft/mdeberta-v3-base
214005	Profane	Severe	Individual	microsoft/mdeberta-v3-base
153930	Abusive	Little to None	Individual	microsoft/mdeberta-v3-base
73055	Profane	Severe	Organization	microsoft/mdeberta-v3-base
3685	None	Little to None	None	microsoft/mdeberta-v3-base
837050	None	Little to None	None	microsoft/mdeberta-v3-base
61904	None	Little to None	None	microsoft/mdeberta-v3-base
198557	Abusive	Little to None	Society	microsoft/mdeberta-v3-base
498997	Profane	Severe	Individual	microsoft/mdeberta-v3-base
193809	None	Little to None	None	microsoft/mdeberta-v3-base
748796	Abusive	Severe	Individual	microsoft/mdeberta-v3-base
911814	None	Little to None	None	microsoft/mdeberta-v3-base
47629	None	Little to None	None	microsoft/mdeberta-v3-base
78765	None	Little to None	None	microsoft/mdeberta-v3-base
170734	None	Little to None	None	microsoft/mdeberta-v3-base
797101	Profane	Severe	Individual	microsoft/mdeberta-v3-base
306050	Abusive	Mild	Organization	microsoft/mdeberta-v3-base
540555	None	Little to None	None	microsoft/mdeberta-v3-base
573177	None	Little to None	None	microsoft/mdeberta-v3-base
16318	Political Hate	Little to None	Organization	microsoft/mdeberta-v3-base
772051	None	Little to None	None	microsoft/mdeberta-v3-base
743450	None	Little to None	None	microsoft/mdeberta-v3-base
93486	None	Little to None	None	microsoft/mdeberta-v3-base
204987	None	Little to None	None	microsoft/mdeberta-v3-base
864370	Religious Hate	Little to None	None	microsoft/mdeberta-v3-base
537989	None	Little to None	None	microsoft/mdeberta-v3-base
161323	None	Little to None	None	microsoft/mdeberta-v3-base
768666	Abusive	Severe	Society	microsoft/mdeberta-v3-base
712587	None	Little to None	None	microsoft/mdeberta-v3-base
87624	Political Hate	Little to None	None	microsoft/mdeberta-v3-base
622514	None	Little to None	None	microsoft/mdeberta-v3-base
110401	None	Little to None	None	microsoft/mdeberta-v3-base
576806	None	Little to None	None	microsoft/mdeberta-v3-base
176578	None	Little to None	None	microsoft/mdeberta-v3-base
402835	Political Hate	Mild	Organization	microsoft/mdeberta-v3-base
347841	Abusive	Severe	Individual	microsoft/mdeberta-v3-base
783575	None	Little to None	None	microsoft/mdeberta-v3-base
193923	Political Hate	Little to None	Organization	microsoft/mdeberta-v3-base
407816	None	Little to None	None	microsoft/mdeberta-v3-base
754902	Religious Hate	Mild	Community	microsoft/mdeberta-v3-base
869425	Profane	Severe	Organization	microsoft/mdeberta-v3-base
225853	Political Hate	Mild	Organization	microsoft/mdeberta-v3-base
279642	None	Little to None	None	microsoft/mdeberta-v3-base
592407	None	Little to None	None	microsoft/mdeberta-v3-base
361078	None	Little to None	None	microsoft/mdeberta-v3-base
873621	None	Little to None	None	microsoft/mdeberta-v3-base
842492	None	Little to None	None	microsoft/mdeberta-v3-base
188130	Religious Hate	Severe	Community	microsoft/mdeberta-v3-base
920004	None	Little to None	None	microsoft/mdeberta-v3-base
356369	None	Little to None	Society	microsoft/mdeberta-v3-base
638332	None	Little to None	None	microsoft/mdeberta-v3-base
339871	Abusive	Little to None	None	microsoft/mdeberta-v3-base
422897	None	Little to None	None	microsoft/mdeberta-v3-base
689215	None	Little to None	None	microsoft/mdeberta-v3-base
192113	Political Hate	Mild	Individual	microsoft/mdeberta-v3-base
370198	Abusive	Mild	Society	microsoft/mdeberta-v3-base
237652	Political Hate	Little to None	Organization	microsoft/mdeberta-v3-base
502483	None	Little to None	None	microsoft/mdeberta-v3-base
404032	None	Little to None	None	microsoft/mdeberta-v3-base
706865	None	Little to None	None	microsoft/mdeberta-v3-base
528970	None	Little to None	None	microsoft/mdeberta-v3-base
511557	None	Little to None	None	microsoft/mdeberta-v3-base
288760	Political Hate	Mild	Organization	microsoft/mdeberta-v3-base
930584	Abusive	Mild	Individual	microsoft/mdeberta-v3-base
716604	Political Hate	Mild	Organization	microsoft/mdeberta-v3-base
209132	Abusive	Severe	Individual	microsoft/mdeberta-v3-base
643463	Political Hate	Little to None	None	microsoft/mdeberta-v3-base
449380	None	Little to None	None	microsoft/mdeberta-v3-base
462089	Abusive	Little to None	Individual	microsoft/mdeberta-v3-base
807418	None	Little to None	None	microsoft/mdeberta-v3-base
844999	Political Hate	Mild	Organization	microsoft/mdeberta-v3-base
116809	Abusive	Little to None	Individual	microsoft/mdeberta-v3-base
798398	None	Little to None	None	microsoft/mdeberta-v3-base
571713	None	Little to None	None	microsoft/mdeberta-v3-base
104993	Political Hate	Little to None	Organization	microsoft/mdeberta-v3-base
73504	Political Hate	Little to None	None	microsoft/mdeberta-v3-base
744976	None	Little to None	None	microsoft/mdeberta-v3-base
786776	Abusive	Severe	Individual	microsoft/mdeberta-v3-base
517151	None	Little to None	None	microsoft/mdeberta-v3-base
228467	None	Little to None	None	microsoft/mdeberta-v3-base
711529	None	Little to None	None	microsoft/mdeberta-v3-base
133630	None	Little to None	None	microsoft/mdeberta-v3-base
892817	None	Little to None	None	microsoft/mdeberta-v3-base
15587	Political Hate	Mild	Organization	microsoft/mdeberta-v3-base
746885	None	Little to None	None	microsoft/mdeberta-v3-base
388610	None	Little to None	None	microsoft/mdeberta-v3-base
569875	None	Little to None	None	microsoft/mdeberta-v3-base
619363	None	Little to None	None	microsoft/mdeberta-v3-base
232667	Political Hate	Mild	None	microsoft/mdeberta-v3-base
203527	None	Little to None	None	microsoft/mdeberta-v3-base
177262	None	Little to None	None	microsoft/mdeberta-v3-base
484446	None	Little to None	None	microsoft/mdeberta-v3-base
397335	None	Little to None	None	microsoft/mdeberta-v3-base
344074	Political Hate	Little to None	None	microsoft/mdeberta-v3-base
112702	Political Hate	Severe	Individual	microsoft/mdeberta-v3-base
316577	None	Little to None	None	microsoft/mdeberta-v3-base
185341	Political Hate	Mild	Organization	microsoft/mdeberta-v3-base
778849	None	Little to None	None	microsoft/mdeberta-v3-base
226116	None	Little to None	None	microsoft/mdeberta-v3-base
627599	None	Little to None	None	microsoft/mdeberta-v3-base
915497	Abusive	Mild	Organization	microsoft/mdeberta-v3-base
19709	None	Little to None	None	microsoft/mdeberta-v3-base
904157	None	Little to None	None	microsoft/mdeberta-v3-base
445126	None	Little to None	None	microsoft/mdeberta-v3-base
795550	None	Little to None	None	microsoft/mdeberta-v3-base
358359	None	Little to None	None	microsoft/mdeberta-v3-base
869256	Profane	Severe	Individual	microsoft/mdeberta-v3-base
912382	None	Little to None	None	microsoft/mdeberta-v3-base
334303	Abusive	Little to None	Individual	microsoft/mdeberta-v3-base
572465	None	Little to None	None	microsoft/mdeberta-v3-base
792708	None	Little to None	None	microsoft/mdeberta-v3-base
829977	None	Little to None	None	microsoft/mdeberta-v3-base
10084	None	Little to None	None	microsoft/mdeberta-v3-base
114377	Profane	Severe	Organization	microsoft/mdeberta-v3-base
174499	Profane	Severe	Community	microsoft/mdeberta-v3-base
772600	None	Little to None	None	microsoft/mdeberta-v3-base
815939	None	Little to None	None	microsoft/mdeberta-v3-base
210779	Political Hate	Mild	Organization	microsoft/mdeberta-v3-base
232512	Abusive	Mild	Individual	microsoft/mdeberta-v3-base
752965	None	Little to None	None	microsoft/mdeberta-v3-base
902112	None	Little to None	None	microsoft/mdeberta-v3-base
386496	None	Little to None	None	microsoft/mdeberta-v3-base
888381	None	Little to None	None	microsoft/mdeberta-v3-base
549623	None	Little to None	None	microsoft/mdeberta-v3-base
387440	None	Little to None	None	microsoft/mdeberta-v3-base
205075	None	Little to None	None	microsoft/mdeberta-v3-base
443396	Political Hate	Little to None	Society	microsoft/mdeberta-v3-base
286646	None	Little to None	None	microsoft/mdeberta-v3-base
233281	Abusive	Mild	Organization	microsoft/mdeberta-v3-base
76617	Profane	Severe	Organization	microsoft/mdeberta-v3-base
844136	None	Little to None	None	microsoft/mdeberta-v3-base
614346	Abusive	Little to None	Community	microsoft/mdeberta-v3-base
650675	None	Little to None	None	microsoft/mdeberta-v3-base
710487	Abusive	Little to None	None	microsoft/mdeberta-v3-base
639974	None	Little to None	None	microsoft/mdeberta-v3-base
120461	None	Little to None	None	microsoft/mdeberta-v3-base
779200	Political Hate	Mild	Individual	microsoft/mdeberta-v3-base
24935	None	Little to None	None	microsoft/mdeberta-v3-base
656921	None	Little to None	None	microsoft/mdeberta-v3-base
697637	None	Little to None	None	microsoft/mdeberta-v3-base
241306	Abusive	Mild	Organization	microsoft/mdeberta-v3-base
320725	None	Little to None	None	microsoft/mdeberta-v3-base
817929	None	Little to None	None	microsoft/mdeberta-v3-base
428614	None	Little to None	None	microsoft/mdeberta-v3-base
265909	None	Little to None	None	microsoft/mdeberta-v3-base
846600	Abusive	Little to None	None	microsoft/mdeberta-v3-base
557248	None	Little to None	None	microsoft/mdeberta-v3-base
73633	None	Little to None	Individual	microsoft/mdeberta-v3-base
259403	None	Little to None	None	microsoft/mdeberta-v3-base
792206	None	Little to None	None	microsoft/mdeberta-v3-base
8453	None	Little to None	None	microsoft/mdeberta-v3-base
312281	None	Little to None	None	microsoft/mdeberta-v3-base
242867	Abusive	Mild	Individual	microsoft/mdeberta-v3-base
184018	None	Little to None	None	microsoft/mdeberta-v3-base
122742	None	Little to None	None	microsoft/mdeberta-v3-base
315150	None	Little to None	None	microsoft/mdeberta-v3-base
807931	None	Little to None	None	microsoft/mdeberta-v3-base
857167	None	Little to None	None	microsoft/mdeberta-v3-base
244090	Political Hate	Severe	Individual	microsoft/mdeberta-v3-base
683490	None	Little to None	None	microsoft/mdeberta-v3-base
149901	None	Little to None	None	microsoft/mdeberta-v3-base
665915	None	Little to None	None	microsoft/mdeberta-v3-base
667068	None	Little to None	None	microsoft/mdeberta-v3-base
291602	Profane	Severe	Individual	microsoft/mdeberta-v3-base
29995	Abusive	Mild	Organization	microsoft/mdeberta-v3-base
711354	None	Little to None	None	microsoft/mdeberta-v3-base
317863	Abusive	Little to None	None	microsoft/mdeberta-v3-base
384929	None	Little to None	None	microsoft/mdeberta-v3-base
620146	None	Little to None	None	microsoft/mdeberta-v3-base
879389	Political Hate	Little to None	Organization	microsoft/mdeberta-v3-base
438732	None	Little to None	None	microsoft/mdeberta-v3-base
602579	Political Hate	Little to None	None	microsoft/mdeberta-v3-base
138734	Abusive	Mild	Individual	microsoft/mdeberta-v3-base
489540	None	Little to None	None	microsoft/mdeberta-v3-base
183626	None	Little to None	None	microsoft/mdeberta-v3-base
411408	Abusive	Little to None	Individual	microsoft/mdeberta-v3-base
342776	None	Little to None	None	microsoft/mdeberta-v3-base
366955	None	Little to None	None	microsoft/mdeberta-v3-base
34917	None	Little to None	None	microsoft/mdeberta-v3-base
135629	Profane	Severe	Individual	microsoft/mdeberta-v3-base
580182	Political Hate	Little to None	None	microsoft/mdeberta-v3-base
384710	None	Little to None	None	microsoft/mdeberta-v3-base
797535	None	Little to None	None	microsoft/mdeberta-v3-base
872350	None	Little to None	None	microsoft/mdeberta-v3-base
928365	None	Little to None	None	microsoft/mdeberta-v3-base
850189	None	Little to None	None	microsoft/mdeberta-v3-base
701965	None	Little to None	None	microsoft/mdeberta-v3-base
696396	None	Little to None	None	microsoft/mdeberta-v3-base
930963	None	Little to None	None	microsoft/mdeberta-v3-base
367753	Abusive	Mild	Society	microsoft/mdeberta-v3-base
808574	None	Little to None	None	microsoft/mdeberta-v3-base
508367	Abusive	Little to None	None	microsoft/mdeberta-v3-base
762552	None	Little to None	None	microsoft/mdeberta-v3-base
923107	None	Little to None	None	microsoft/mdeberta-v3-base
103677	Profane	Severe	Organization	microsoft/mdeberta-v3-base
764559	Abusive	Mild	Society	microsoft/mdeberta-v3-base
186027	Profane	Severe	Individual	microsoft/mdeberta-v3-base
730417	Abusive	Little to None	None	microsoft/mdeberta-v3-base
547096	Abusive	Mild	Organization	microsoft/mdeberta-v3-base
589698	None	Little to None	None	microsoft/mdeberta-v3-base
932119	None	Little to None	None	microsoft/mdeberta-v3-base
361130	None	Little to None	None	microsoft/mdeberta-v3-base
771994	None	Little to None	None	microsoft/mdeberta-v3-base
800273	None	Little to None	None	microsoft/mdeberta-v3-base
929113	None	Little to None	None	microsoft/mdeberta-v3-base
612681	None	Little to None	None	microsoft/mdeberta-v3-base
540886	None	Little to None	None	microsoft/mdeberta-v3-base
76530	Political Hate	Mild	Organization	microsoft/mdeberta-v3-base
368360	Political Hate	Little to None	Society	microsoft/mdeberta-v3-base
42627	Profane	Severe	Individual	microsoft/mdeberta-v3-base
655922	None	Little to None	None	microsoft/mdeberta-v3-base
830422	None	Little to None	None	microsoft/mdeberta-v3-base
707371	None	Little to None	None	microsoft/mdeberta-v3-base
624343	Profane	Little to None	Organization	microsoft/mdeberta-v3-base
315838	None	Little to None	None	microsoft/mdeberta-v3-base
663306	None	Little to None	None	microsoft/mdeberta-v3-base
341734	None	Little to None	None	microsoft/mdeberta-v3-base
587897	None	Little to None	None	microsoft/mdeberta-v3-base
731597	Abusive	Mild	Society	microsoft/mdeberta-v3-base
878430	None	Little to None	None	microsoft/mdeberta-v3-base
157600	None	Little to None	None	microsoft/mdeberta-v3-base
282324	Political Hate	Severe	Organization	microsoft/mdeberta-v3-base
110982	Political Hate	Mild	Organization	microsoft/mdeberta-v3-base
256834	Abusive	Mild	Individual	microsoft/mdeberta-v3-base
460441	Abusive	Mild	Community	microsoft/mdeberta-v3-base
502882	None	Little to None	None	microsoft/mdeberta-v3-base
270483	None	Little to None	None	microsoft/mdeberta-v3-base
564502	None	Little to None	None	microsoft/mdeberta-v3-base
545027	None	Little to None	None	microsoft/mdeberta-v3-base
705820	None	Little to None	None	microsoft/mdeberta-v3-base
223074	None	Little to None	None	microsoft/mdeberta-v3-base
712563	None	Little to None	None	microsoft/mdeberta-v3-base
786291	Abusive	Mild	Organization	microsoft/mdeberta-v3-base
406086	None	Little to None	None	microsoft/mdeberta-v3-base
212373	Political Hate	Severe	Organization	microsoft/mdeberta-v3-base
772011	Abusive	Little to None	Individual	microsoft/mdeberta-v3-base
62598	Political Hate	Little to None	Organization	microsoft/mdeberta-v3-base
759710	None	Little to None	None	microsoft/mdeberta-v3-base
124726	None	Little to None	None	microsoft/mdeberta-v3-base
885039	Abusive	Little to None	None	microsoft/mdeberta-v3-base
890300	None	Little to None	None	microsoft/mdeberta-v3-base
837166	None	Little to None	None	microsoft/mdeberta-v3-base
261577	None	Little to None	None	microsoft/mdeberta-v3-base
852824	None	Little to None	None	microsoft/mdeberta-v3-base
773153	None	Little to None	None	microsoft/mdeberta-v3-base
325882	Political Hate	Mild	Organization	microsoft/mdeberta-v3-base
539356	None	Little to None	None	microsoft/mdeberta-v3-base
685958	None	Little to None	None	microsoft/mdeberta-v3-base
443019	None	Little to None	None	microsoft/mdeberta-v3-base
522542	None	Little to None	None	microsoft/mdeberta-v3-base
100317	None	Little to None	None	microsoft/mdeberta-v3-base
697605	None	Little to None	None	microsoft/mdeberta-v3-base
188408	None	Little to None	None	microsoft/mdeberta-v3-base
831237	None	Little to None	None	microsoft/mdeberta-v3-base
342024	None	Little to None	None	microsoft/mdeberta-v3-base
771583	None	Little to None	None	microsoft/mdeberta-v3-base
648562	None	Little to None	None	microsoft/mdeberta-v3-base
726880	None	Little to None	None	microsoft/mdeberta-v3-base
456802	None	Little to None	None	microsoft/mdeberta-v3-base
840797	None	Little to None	None	microsoft/mdeberta-v3-base
507214	None	Little to None	None	microsoft/mdeberta-v3-base
581617	None	Little to None	None	microsoft/mdeberta-v3-base
498531	Abusive	Mild	Organization	microsoft/mdeberta-v3-base
668888	Abusive	Little to None	Community	microsoft/mdeberta-v3-base
794630	None	Little to None	None	microsoft/mdeberta-v3-base
57793	Abusive	Little to None	Organization	microsoft/mdeberta-v3-base
