id	label	model
129675	Political Hate	xlm_large+mdeb-v3+murili_base
262821	Political Hate	xlm_large+mdeb-v3+murili_base
723911	Abusive	xlm_large+mdeb-v3+murili_base
608978	None	xlm_large+mdeb-v3+murili_base
512187	None	xlm_large+mdeb-v3+murili_base
767811	None	xlm_large+mdeb-v3+murili_base
356251	Abusive	xlm_large+mdeb-v3+murili_base
345976	None	xlm_large+mdeb-v3+murili_base
204563	Profane	xlm_large+mdeb-v3+murili_base
528689	None	xlm_large+mdeb-v3+murili_base
674720	Political Hate	xlm_large+mdeb-v3+murili_base
473284	None	xlm_large+mdeb-v3+murili_base
437815	None	xlm_large+mdeb-v3+murili_base
579534	None	xlm_large+mdeb-v3+murili_base
599943	None	xlm_large+mdeb-v3+murili_base
216678	Abusive	xlm_large+mdeb-v3+murili_base
434656	Abusive	xlm_large+mdeb-v3+murili_base
18914	None	xlm_large+mdeb-v3+murili_base
133525	None	xlm_large+mdeb-v3+murili_base
930312	Abusive	xlm_large+mdeb-v3+murili_base
169363	Abusive	xlm_large+mdeb-v3+murili_base
693380	None	xlm_large+mdeb-v3+murili_base
654645	Abusive	xlm_large+mdeb-v3+murili_base
762566	None	xlm_large+mdeb-v3+murili_base
534576	Abusive	xlm_large+mdeb-v3+murili_base
535882	Abusive	xlm_large+mdeb-v3+murili_base
608935	None	xlm_large+mdeb-v3+murili_base
708703	Political Hate	xlm_large+mdeb-v3+murili_base
774821	None	xlm_large+mdeb-v3+murili_base
652727	Abusive	xlm_large+mdeb-v3+murili_base
421004	None	xlm_large+mdeb-v3+murili_base
852631	None	xlm_large+mdeb-v3+murili_base
895503	None	xlm_large+mdeb-v3+murili_base
798060	None	xlm_large+mdeb-v3+murili_base
558798	Abusive	xlm_large+mdeb-v3+murili_base
775872	Abusive	xlm_large+mdeb-v3+murili_base
832259	None	xlm_large+mdeb-v3+murili_base
788155	None	xlm_large+mdeb-v3+murili_base
828605	None	xlm_large+mdeb-v3+murili_base
160826	None	xlm_large+mdeb-v3+murili_base
152941	None	xlm_large+mdeb-v3+murili_base
841571	Abusive	xlm_large+mdeb-v3+murili_base
282604	Abusive	xlm_large+mdeb-v3+murili_base
330465	Political Hate	xlm_large+mdeb-v3+murili_base
154381	None	xlm_large+mdeb-v3+murili_base
593395	Political Hate	xlm_large+mdeb-v3+murili_base
908781	Abusive	xlm_large+mdeb-v3+murili_base
593717	None	xlm_large+mdeb-v3+murili_base
760185	Political Hate	xlm_large+mdeb-v3+murili_base
576105	None	xlm_large+mdeb-v3+murili_base
259987	Political Hate	xlm_large+mdeb-v3+murili_base
902177	None	xlm_large+mdeb-v3+murili_base
379838	None	xlm_large+mdeb-v3+murili_base
513067	None	xlm_large+mdeb-v3+murili_base
49042	Profane	xlm_large+mdeb-v3+murili_base
424201	None	xlm_large+mdeb-v3+murili_base
152322	None	xlm_large+mdeb-v3+murili_base
898214	Abusive	xlm_large+mdeb-v3+murili_base
341465	Abusive	xlm_large+mdeb-v3+murili_base
692539	None	xlm_large+mdeb-v3+murili_base
795672	Religious Hate	xlm_large+mdeb-v3+murili_base
119869	Abusive	xlm_large+mdeb-v3+murili_base
861855	None	xlm_large+mdeb-v3+murili_base
94747	Abusive	xlm_large+mdeb-v3+murili_base
467933	None	xlm_large+mdeb-v3+murili_base
232837	Political Hate	xlm_large+mdeb-v3+murili_base
80320	None	xlm_large+mdeb-v3+murili_base
35633	None	xlm_large+mdeb-v3+murili_base
208325	None	xlm_large+mdeb-v3+murili_base
16164	None	xlm_large+mdeb-v3+murili_base
2519	None	xlm_large+mdeb-v3+murili_base
751296	None	xlm_large+mdeb-v3+murili_base
807820	Abusive	xlm_large+mdeb-v3+murili_base
680786	None	xlm_large+mdeb-v3+murili_base
331978	None	xlm_large+mdeb-v3+murili_base
373048	None	xlm_large+mdeb-v3+murili_base
344922	None	xlm_large+mdeb-v3+murili_base
414678	None	xlm_large+mdeb-v3+murili_base
379666	Abusive	xlm_large+mdeb-v3+murili_base
263666	None	xlm_large+mdeb-v3+murili_base
9564	Abusive	xlm_large+mdeb-v3+murili_base
710013	None	xlm_large+mdeb-v3+murili_base
462504	None	xlm_large+mdeb-v3+murili_base
121	None	xlm_large+mdeb-v3+murili_base
760841	Political Hate	xlm_large+mdeb-v3+murili_base
592143	Political Hate	xlm_large+mdeb-v3+murili_base
197750	Abusive	xlm_large+mdeb-v3+murili_base
666304	None	xlm_large+mdeb-v3+murili_base
791047	None	xlm_large+mdeb-v3+murili_base
254687	Abusive	xlm_large+mdeb-v3+murili_base
415167	None	xlm_large+mdeb-v3+murili_base
798914	None	xlm_large+mdeb-v3+murili_base
212392	Political Hate	xlm_large+mdeb-v3+murili_base
165295	None	xlm_large+mdeb-v3+murili_base
437095	None	xlm_large+mdeb-v3+murili_base
221823	Political Hate	xlm_large+mdeb-v3+murili_base
911862	Abusive	xlm_large+mdeb-v3+murili_base
132410	Abusive	xlm_large+mdeb-v3+murili_base
520180	None	xlm_large+mdeb-v3+murili_base
266817	Political Hate	xlm_large+mdeb-v3+murili_base
386160	Profane	xlm_large+mdeb-v3+murili_base
551916	None	xlm_large+mdeb-v3+murili_base
863327	Abusive	xlm_large+mdeb-v3+murili_base
548649	Abusive	xlm_large+mdeb-v3+murili_base
139280	None	xlm_large+mdeb-v3+murili_base
194851	None	xlm_large+mdeb-v3+murili_base
675930	Abusive	xlm_large+mdeb-v3+murili_base
917518	None	xlm_large+mdeb-v3+murili_base
817083	None	xlm_large+mdeb-v3+murili_base
492315	None	xlm_large+mdeb-v3+murili_base
64360	Political Hate	xlm_large+mdeb-v3+murili_base
90812	None	xlm_large+mdeb-v3+murili_base
64683	Political Hate	xlm_large+mdeb-v3+murili_base
517596	None	xlm_large+mdeb-v3+murili_base
788769	None	xlm_large+mdeb-v3+murili_base
72191	None	xlm_large+mdeb-v3+murili_base
494812	None	xlm_large+mdeb-v3+murili_base
397745	Political Hate	xlm_large+mdeb-v3+murili_base
99256	None	xlm_large+mdeb-v3+murili_base
310718	None	xlm_large+mdeb-v3+murili_base
551491	None	xlm_large+mdeb-v3+murili_base
865852	None	xlm_large+mdeb-v3+murili_base
839725	Abusive	xlm_large+mdeb-v3+murili_base
792182	Profane	xlm_large+mdeb-v3+murili_base
736253	None	xlm_large+mdeb-v3+murili_base
359258	Abusive	xlm_large+mdeb-v3+murili_base
402440	None	xlm_large+mdeb-v3+murili_base
871989	None	xlm_large+mdeb-v3+murili_base
778312	Abusive	xlm_large+mdeb-v3+murili_base
486204	None	xlm_large+mdeb-v3+murili_base
463397	Abusive	xlm_large+mdeb-v3+murili_base
606043	None	xlm_large+mdeb-v3+murili_base
755756	Profane	xlm_large+mdeb-v3+murili_base
176393	None	xlm_large+mdeb-v3+murili_base
636320	None	xlm_large+mdeb-v3+murili_base
276259	Political Hate	xlm_large+mdeb-v3+murili_base
365422	Abusive	xlm_large+mdeb-v3+murili_base
430050	None	xlm_large+mdeb-v3+murili_base
819649	None	xlm_large+mdeb-v3+murili_base
212198	Abusive	xlm_large+mdeb-v3+murili_base
591895	None	xlm_large+mdeb-v3+murili_base
393378	None	xlm_large+mdeb-v3+murili_base
703799	None	xlm_large+mdeb-v3+murili_base
65429	None	xlm_large+mdeb-v3+murili_base
231179	Political Hate	xlm_large+mdeb-v3+murili_base
146171	None	xlm_large+mdeb-v3+murili_base
5990	Political Hate	xlm_large+mdeb-v3+murili_base
36663	Political Hate	xlm_large+mdeb-v3+murili_base
554415	None	xlm_large+mdeb-v3+murili_base
228979	None	xlm_large+mdeb-v3+murili_base
77159	None	xlm_large+mdeb-v3+murili_base
36563	None	xlm_large+mdeb-v3+murili_base
86802	Abusive	xlm_large+mdeb-v3+murili_base
689821	Profane	xlm_large+mdeb-v3+murili_base
403237	Abusive	xlm_large+mdeb-v3+murili_base
177705	None	xlm_large+mdeb-v3+murili_base
77497	None	xlm_large+mdeb-v3+murili_base
349202	Profane	xlm_large+mdeb-v3+murili_base
87200	Political Hate	xlm_large+mdeb-v3+murili_base
672306	None	xlm_large+mdeb-v3+murili_base
803528	None	xlm_large+mdeb-v3+murili_base
421644	Abusive	xlm_large+mdeb-v3+murili_base
392041	None	xlm_large+mdeb-v3+murili_base
586931	None	xlm_large+mdeb-v3+murili_base
876810	None	xlm_large+mdeb-v3+murili_base
683251	Abusive	xlm_large+mdeb-v3+murili_base
437993	None	xlm_large+mdeb-v3+murili_base
62679	None	xlm_large+mdeb-v3+murili_base
601736	Abusive	xlm_large+mdeb-v3+murili_base
306874	Profane	xlm_large+mdeb-v3+murili_base
123362	None	xlm_large+mdeb-v3+murili_base
26538	None	xlm_large+mdeb-v3+murili_base
42151	None	xlm_large+mdeb-v3+murili_base
804634	Political Hate	xlm_large+mdeb-v3+murili_base
668500	Abusive	xlm_large+mdeb-v3+murili_base
695496	None	xlm_large+mdeb-v3+murili_base
812144	None	xlm_large+mdeb-v3+murili_base
58323	None	xlm_large+mdeb-v3+murili_base
868492	Abusive	xlm_large+mdeb-v3+murili_base
411024	None	xlm_large+mdeb-v3+murili_base
352879	None	xlm_large+mdeb-v3+murili_base
247684	Abusive	xlm_large+mdeb-v3+murili_base
119171	Abusive	xlm_large+mdeb-v3+murili_base
204525	Abusive	xlm_large+mdeb-v3+murili_base
507360	None	xlm_large+mdeb-v3+murili_base
89717	None	xlm_large+mdeb-v3+murili_base
400103	None	xlm_large+mdeb-v3+murili_base
481728	None	xlm_large+mdeb-v3+murili_base
472385	None	xlm_large+mdeb-v3+murili_base
268424	Abusive	xlm_large+mdeb-v3+murili_base
107036	Profane	xlm_large+mdeb-v3+murili_base
183440	Abusive	xlm_large+mdeb-v3+murili_base
516257	None	xlm_large+mdeb-v3+murili_base
223226	None	xlm_large+mdeb-v3+murili_base
184199	None	xlm_large+mdeb-v3+murili_base
144179	None	xlm_large+mdeb-v3+murili_base
136186	None	xlm_large+mdeb-v3+murili_base
582846	None	xlm_large+mdeb-v3+murili_base
16786	None	xlm_large+mdeb-v3+murili_base
335223	None	xlm_large+mdeb-v3+murili_base
43762	None	xlm_large+mdeb-v3+murili_base
106840	Political Hate	xlm_large+mdeb-v3+murili_base
245321	None	xlm_large+mdeb-v3+murili_base
453809	None	xlm_large+mdeb-v3+murili_base
215566	Political Hate	xlm_large+mdeb-v3+murili_base
110373	None	xlm_large+mdeb-v3+murili_base
928909	None	xlm_large+mdeb-v3+murili_base
135805	Abusive	xlm_large+mdeb-v3+murili_base
708114	None	xlm_large+mdeb-v3+murili_base
344583	None	xlm_large+mdeb-v3+murili_base
466622	None	xlm_large+mdeb-v3+murili_base
569599	None	xlm_large+mdeb-v3+murili_base
277334	None	xlm_large+mdeb-v3+murili_base
77702	Abusive	xlm_large+mdeb-v3+murili_base
854709	Abusive	xlm_large+mdeb-v3+murili_base
113487	None	xlm_large+mdeb-v3+murili_base
283409	Profane	xlm_large+mdeb-v3+murili_base
530173	None	xlm_large+mdeb-v3+murili_base
366273	None	xlm_large+mdeb-v3+murili_base
581671	None	xlm_large+mdeb-v3+murili_base
517997	None	xlm_large+mdeb-v3+murili_base
870164	Profane	xlm_large+mdeb-v3+murili_base
592326	None	xlm_large+mdeb-v3+murili_base
259934	None	xlm_large+mdeb-v3+murili_base
822216	Profane	xlm_large+mdeb-v3+murili_base
234371	None	xlm_large+mdeb-v3+murili_base
621663	Political Hate	xlm_large+mdeb-v3+murili_base
807765	Abusive	xlm_large+mdeb-v3+murili_base
152094	Abusive	xlm_large+mdeb-v3+murili_base
452398	None	xlm_large+mdeb-v3+murili_base
585360	Profane	xlm_large+mdeb-v3+murili_base
713035	None	xlm_large+mdeb-v3+murili_base
865475	Abusive	xlm_large+mdeb-v3+murili_base
728574	Abusive	xlm_large+mdeb-v3+murili_base
266287	None	xlm_large+mdeb-v3+murili_base
710009	Abusive	xlm_large+mdeb-v3+murili_base
100577	Profane	xlm_large+mdeb-v3+murili_base
459066	Abusive	xlm_large+mdeb-v3+murili_base
526444	None	xlm_large+mdeb-v3+murili_base
863442	None	xlm_large+mdeb-v3+murili_base
906402	None	xlm_large+mdeb-v3+murili_base
266600	None	xlm_large+mdeb-v3+murili_base
362421	Abusive	xlm_large+mdeb-v3+murili_base
504913	Abusive	xlm_large+mdeb-v3+murili_base
566279	None	xlm_large+mdeb-v3+murili_base
87804	Abusive	xlm_large+mdeb-v3+murili_base
876112	None	xlm_large+mdeb-v3+murili_base
403399	Abusive	xlm_large+mdeb-v3+murili_base
405059	None	xlm_large+mdeb-v3+murili_base
619269	Profane	xlm_large+mdeb-v3+murili_base
930117	None	xlm_large+mdeb-v3+murili_base
355886	Abusive	xlm_large+mdeb-v3+murili_base
851116	None	xlm_large+mdeb-v3+murili_base
426754	None	xlm_large+mdeb-v3+murili_base
303743	None	xlm_large+mdeb-v3+murili_base
190220	None	xlm_large+mdeb-v3+murili_base
617613	Political Hate	xlm_large+mdeb-v3+murili_base
567065	Political Hate	xlm_large+mdeb-v3+murili_base
700257	Abusive	xlm_large+mdeb-v3+murili_base
268208	Political Hate	xlm_large+mdeb-v3+murili_base
593253	Abusive	xlm_large+mdeb-v3+murili_base
934960	None	xlm_large+mdeb-v3+murili_base
631748	Profane	xlm_large+mdeb-v3+murili_base
62833	Political Hate	xlm_large+mdeb-v3+murili_base
81023	None	xlm_large+mdeb-v3+murili_base
458837	None	xlm_large+mdeb-v3+murili_base
788523	Abusive	xlm_large+mdeb-v3+murili_base
267783	None	xlm_large+mdeb-v3+murili_base
174848	Profane	xlm_large+mdeb-v3+murili_base
403147	Abusive	xlm_large+mdeb-v3+murili_base
729498	None	xlm_large+mdeb-v3+murili_base
377862	Religious Hate	xlm_large+mdeb-v3+murili_base
142272	Abusive	xlm_large+mdeb-v3+murili_base
153968	Political Hate	xlm_large+mdeb-v3+murili_base
371175	Abusive	xlm_large+mdeb-v3+murili_base
771563	None	xlm_large+mdeb-v3+murili_base
142040	Political Hate	xlm_large+mdeb-v3+murili_base
247489	None	xlm_large+mdeb-v3+murili_base
162667	None	xlm_large+mdeb-v3+murili_base
430213	Abusive	xlm_large+mdeb-v3+murili_base
535827	None	xlm_large+mdeb-v3+murili_base
583590	None	xlm_large+mdeb-v3+murili_base
242201	Religious Hate	xlm_large+mdeb-v3+murili_base
711875	None	xlm_large+mdeb-v3+murili_base
27632	None	xlm_large+mdeb-v3+murili_base
15434	None	xlm_large+mdeb-v3+murili_base
492658	None	xlm_large+mdeb-v3+murili_base
339098	Abusive	xlm_large+mdeb-v3+murili_base
817877	Political Hate	xlm_large+mdeb-v3+murili_base
514249	Profane	xlm_large+mdeb-v3+murili_base
87144	Abusive	xlm_large+mdeb-v3+murili_base
671599	None	xlm_large+mdeb-v3+murili_base
408598	Political Hate	xlm_large+mdeb-v3+murili_base
647351	Profane	xlm_large+mdeb-v3+murili_base
724852	None	xlm_large+mdeb-v3+murili_base
77725	Abusive	xlm_large+mdeb-v3+murili_base
796155	Abusive	xlm_large+mdeb-v3+murili_base
111270	Political Hate	xlm_large+mdeb-v3+murili_base
45433	Profane	xlm_large+mdeb-v3+murili_base
795031	None	xlm_large+mdeb-v3+murili_base
274512	None	xlm_large+mdeb-v3+murili_base
752661	None	xlm_large+mdeb-v3+murili_base
454448	None	xlm_large+mdeb-v3+murili_base
537784	Abusive	xlm_large+mdeb-v3+murili_base
696645	None	xlm_large+mdeb-v3+murili_base
142632	Abusive	xlm_large+mdeb-v3+murili_base
489619	Political Hate	xlm_large+mdeb-v3+murili_base
152326	None	xlm_large+mdeb-v3+murili_base
475539	None	xlm_large+mdeb-v3+murili_base
347307	None	xlm_large+mdeb-v3+murili_base
831646	None	xlm_large+mdeb-v3+murili_base
896820	None	xlm_large+mdeb-v3+murili_base
251759	Abusive	xlm_large+mdeb-v3+murili_base
537112	None	xlm_large+mdeb-v3+murili_base
409674	Political Hate	xlm_large+mdeb-v3+murili_base
774924	None	xlm_large+mdeb-v3+murili_base
55323	None	xlm_large+mdeb-v3+murili_base
193802	None	xlm_large+mdeb-v3+murili_base
831962	Abusive	xlm_large+mdeb-v3+murili_base
930021	Abusive	xlm_large+mdeb-v3+murili_base
362239	Profane	xlm_large+mdeb-v3+murili_base
18242	None	xlm_large+mdeb-v3+murili_base
95898	Profane	xlm_large+mdeb-v3+murili_base
258397	None	xlm_large+mdeb-v3+murili_base
690070	None	xlm_large+mdeb-v3+murili_base
116356	Abusive	xlm_large+mdeb-v3+murili_base
743484	None	xlm_large+mdeb-v3+murili_base
424496	Abusive	xlm_large+mdeb-v3+murili_base
305924	None	xlm_large+mdeb-v3+murili_base
802244	None	xlm_large+mdeb-v3+murili_base
22797	Abusive	xlm_large+mdeb-v3+murili_base
59246	None	xlm_large+mdeb-v3+murili_base
43720	None	xlm_large+mdeb-v3+murili_base
674115	None	xlm_large+mdeb-v3+murili_base
62339	None	xlm_large+mdeb-v3+murili_base
424676	None	xlm_large+mdeb-v3+murili_base
470511	Profane	xlm_large+mdeb-v3+murili_base
154220	None	xlm_large+mdeb-v3+murili_base
15034	Abusive	xlm_large+mdeb-v3+murili_base
618562	None	xlm_large+mdeb-v3+murili_base
131475	Abusive	xlm_large+mdeb-v3+murili_base
698899	Political Hate	xlm_large+mdeb-v3+murili_base
461691	None	xlm_large+mdeb-v3+murili_base
741917	None	xlm_large+mdeb-v3+murili_base
484667	None	xlm_large+mdeb-v3+murili_base
893337	None	xlm_large+mdeb-v3+murili_base
40909	None	xlm_large+mdeb-v3+murili_base
347030	Profane	xlm_large+mdeb-v3+murili_base
718969	Abusive	xlm_large+mdeb-v3+murili_base
166857	None	xlm_large+mdeb-v3+murili_base
105419	None	xlm_large+mdeb-v3+murili_base
662452	None	xlm_large+mdeb-v3+murili_base
531513	None	xlm_large+mdeb-v3+murili_base
573589	Abusive	xlm_large+mdeb-v3+murili_base
292739	None	xlm_large+mdeb-v3+murili_base
271706	Abusive	xlm_large+mdeb-v3+murili_base
462545	None	xlm_large+mdeb-v3+murili_base
703226	None	xlm_large+mdeb-v3+murili_base
752823	Political Hate	xlm_large+mdeb-v3+murili_base
624182	Political Hate	xlm_large+mdeb-v3+murili_base
413452	None	xlm_large+mdeb-v3+murili_base
661471	Abusive	xlm_large+mdeb-v3+murili_base
282300	Abusive	xlm_large+mdeb-v3+murili_base
220166	None	xlm_large+mdeb-v3+murili_base
706840	None	xlm_large+mdeb-v3+murili_base
302623	None	xlm_large+mdeb-v3+murili_base
242397	Political Hate	xlm_large+mdeb-v3+murili_base
134691	None	xlm_large+mdeb-v3+murili_base
772124	None	xlm_large+mdeb-v3+murili_base
411977	None	xlm_large+mdeb-v3+murili_base
348177	None	xlm_large+mdeb-v3+murili_base
869217	None	xlm_large+mdeb-v3+murili_base
75265	None	xlm_large+mdeb-v3+murili_base
132991	None	xlm_large+mdeb-v3+murili_base
309784	None	xlm_large+mdeb-v3+murili_base
882787	None	xlm_large+mdeb-v3+murili_base
492328	None	xlm_large+mdeb-v3+murili_base
77287	None	xlm_large+mdeb-v3+murili_base
345463	Religious Hate	xlm_large+mdeb-v3+murili_base
879288	None	xlm_large+mdeb-v3+murili_base
151502	None	xlm_large+mdeb-v3+murili_base
186338	Abusive	xlm_large+mdeb-v3+murili_base
840919	None	xlm_large+mdeb-v3+murili_base
722682	None	xlm_large+mdeb-v3+murili_base
669991	None	xlm_large+mdeb-v3+murili_base
644061	None	xlm_large+mdeb-v3+murili_base
715020	None	xlm_large+mdeb-v3+murili_base
417302	None	xlm_large+mdeb-v3+murili_base
46203	None	xlm_large+mdeb-v3+murili_base
440247	Political Hate	xlm_large+mdeb-v3+murili_base
551936	None	xlm_large+mdeb-v3+murili_base
514211	Profane	xlm_large+mdeb-v3+murili_base
724631	Political Hate	xlm_large+mdeb-v3+murili_base
100307	None	xlm_large+mdeb-v3+murili_base
286330	None	xlm_large+mdeb-v3+murili_base
873637	None	xlm_large+mdeb-v3+murili_base
804791	Abusive	xlm_large+mdeb-v3+murili_base
724109	None	xlm_large+mdeb-v3+murili_base
54957	None	xlm_large+mdeb-v3+murili_base
429886	Abusive	xlm_large+mdeb-v3+murili_base
509693	None	xlm_large+mdeb-v3+murili_base
802316	None	xlm_large+mdeb-v3+murili_base
927084	None	xlm_large+mdeb-v3+murili_base
66537	Political Hate	xlm_large+mdeb-v3+murili_base
926930	None	xlm_large+mdeb-v3+murili_base
314855	Abusive	xlm_large+mdeb-v3+murili_base
336666	None	xlm_large+mdeb-v3+murili_base
430923	None	xlm_large+mdeb-v3+murili_base
601504	Abusive	xlm_large+mdeb-v3+murili_base
536899	None	xlm_large+mdeb-v3+murili_base
311999	Profane	xlm_large+mdeb-v3+murili_base
156762	None	xlm_large+mdeb-v3+murili_base
33356	None	xlm_large+mdeb-v3+murili_base
743024	None	xlm_large+mdeb-v3+murili_base
844448	Political Hate	xlm_large+mdeb-v3+murili_base
190632	Political Hate	xlm_large+mdeb-v3+murili_base
169084	None	xlm_large+mdeb-v3+murili_base
841825	Profane	xlm_large+mdeb-v3+murili_base
933092	None	xlm_large+mdeb-v3+murili_base
273269	Profane	xlm_large+mdeb-v3+murili_base
494946	None	xlm_large+mdeb-v3+murili_base
605022	None	xlm_large+mdeb-v3+murili_base
372444	Abusive	xlm_large+mdeb-v3+murili_base
664616	Abusive	xlm_large+mdeb-v3+murili_base
285844	None	xlm_large+mdeb-v3+murili_base
694071	Abusive	xlm_large+mdeb-v3+murili_base
636377	Abusive	xlm_large+mdeb-v3+murili_base
775247	None	xlm_large+mdeb-v3+murili_base
165043	Abusive	xlm_large+mdeb-v3+murili_base
361562	Abusive	xlm_large+mdeb-v3+murili_base
198455	Political Hate	xlm_large+mdeb-v3+murili_base
560600	None	xlm_large+mdeb-v3+murili_base
64688	None	xlm_large+mdeb-v3+murili_base
215716	Abusive	xlm_large+mdeb-v3+murili_base
556594	Abusive	xlm_large+mdeb-v3+murili_base
605700	Profane	xlm_large+mdeb-v3+murili_base
859381	Abusive	xlm_large+mdeb-v3+murili_base
419851	None	xlm_large+mdeb-v3+murili_base
154234	None	xlm_large+mdeb-v3+murili_base
146787	Profane	xlm_large+mdeb-v3+murili_base
11200	Profane	xlm_large+mdeb-v3+murili_base
743093	Profane	xlm_large+mdeb-v3+murili_base
174203	None	xlm_large+mdeb-v3+murili_base
815223	Political Hate	xlm_large+mdeb-v3+murili_base
514630	Profane	xlm_large+mdeb-v3+murili_base
2695	None	xlm_large+mdeb-v3+murili_base
455746	None	xlm_large+mdeb-v3+murili_base
908277	Abusive	xlm_large+mdeb-v3+murili_base
179176	None	xlm_large+mdeb-v3+murili_base
279942	None	xlm_large+mdeb-v3+murili_base
51167	None	xlm_large+mdeb-v3+murili_base
207296	Political Hate	xlm_large+mdeb-v3+murili_base
603501	Profane	xlm_large+mdeb-v3+murili_base
425627	Abusive	xlm_large+mdeb-v3+murili_base
485589	None	xlm_large+mdeb-v3+murili_base
714681	None	xlm_large+mdeb-v3+murili_base
656589	None	xlm_large+mdeb-v3+murili_base
67399	Abusive	xlm_large+mdeb-v3+murili_base
709852	None	xlm_large+mdeb-v3+murili_base
852490	Profane	xlm_large+mdeb-v3+murili_base
128383	Political Hate	xlm_large+mdeb-v3+murili_base
57019	None	xlm_large+mdeb-v3+murili_base
931214	Abusive	xlm_large+mdeb-v3+murili_base
710348	None	xlm_large+mdeb-v3+murili_base
473585	None	xlm_large+mdeb-v3+murili_base
128203	Abusive	xlm_large+mdeb-v3+murili_base
306144	None	xlm_large+mdeb-v3+murili_base
90088	None	xlm_large+mdeb-v3+murili_base
302383	Profane	xlm_large+mdeb-v3+murili_base
939642	Abusive	xlm_large+mdeb-v3+murili_base
804409	Abusive	xlm_large+mdeb-v3+murili_base
232626	Political Hate	xlm_large+mdeb-v3+murili_base
894347	Profane	xlm_large+mdeb-v3+murili_base
245524	None	xlm_large+mdeb-v3+murili_base
618483	Profane	xlm_large+mdeb-v3+murili_base
630938	None	xlm_large+mdeb-v3+murili_base
81172	Profane	xlm_large+mdeb-v3+murili_base
21126	None	xlm_large+mdeb-v3+murili_base
389453	Abusive	xlm_large+mdeb-v3+murili_base
396564	None	xlm_large+mdeb-v3+murili_base
653528	Political Hate	xlm_large+mdeb-v3+murili_base
761151	Religious Hate	xlm_large+mdeb-v3+murili_base
193275	Political Hate	xlm_large+mdeb-v3+murili_base
138236	None	xlm_large+mdeb-v3+murili_base
41098	None	xlm_large+mdeb-v3+murili_base
363213	Abusive	xlm_large+mdeb-v3+murili_base
774803	Religious Hate	xlm_large+mdeb-v3+murili_base
494286	None	xlm_large+mdeb-v3+murili_base
17766	None	xlm_large+mdeb-v3+murili_base
792907	None	xlm_large+mdeb-v3+murili_base
719515	Abusive	xlm_large+mdeb-v3+murili_base
238094	None	xlm_large+mdeb-v3+murili_base
829385	None	xlm_large+mdeb-v3+murili_base
8911	Abusive	xlm_large+mdeb-v3+murili_base
408415	Profane	xlm_large+mdeb-v3+murili_base
892496	Abusive	xlm_large+mdeb-v3+murili_base
28986	Profane	xlm_large+mdeb-v3+murili_base
925316	None	xlm_large+mdeb-v3+murili_base
225378	Abusive	xlm_large+mdeb-v3+murili_base
612820	Political Hate	xlm_large+mdeb-v3+murili_base
356375	None	xlm_large+mdeb-v3+murili_base
197940	Political Hate	xlm_large+mdeb-v3+murili_base
534486	None	xlm_large+mdeb-v3+murili_base
426470	Abusive	xlm_large+mdeb-v3+murili_base
155352	None	xlm_large+mdeb-v3+murili_base
160406	None	xlm_large+mdeb-v3+murili_base
398382	Abusive	xlm_large+mdeb-v3+murili_base
671840	None	xlm_large+mdeb-v3+murili_base
176533	None	xlm_large+mdeb-v3+murili_base
198505	None	xlm_large+mdeb-v3+murili_base
719810	Religious Hate	xlm_large+mdeb-v3+murili_base
409927	Profane	xlm_large+mdeb-v3+murili_base
334538	Profane	xlm_large+mdeb-v3+murili_base
814242	None	xlm_large+mdeb-v3+murili_base
891705	None	xlm_large+mdeb-v3+murili_base
1018	None	xlm_large+mdeb-v3+murili_base
54308	None	xlm_large+mdeb-v3+murili_base
589442	None	xlm_large+mdeb-v3+murili_base
913847	Abusive	xlm_large+mdeb-v3+murili_base
150258	None	xlm_large+mdeb-v3+murili_base
264156	Profane	xlm_large+mdeb-v3+murili_base
799325	None	xlm_large+mdeb-v3+murili_base
167330	Abusive	xlm_large+mdeb-v3+murili_base
464549	None	xlm_large+mdeb-v3+murili_base
603587	None	xlm_large+mdeb-v3+murili_base
355428	None	xlm_large+mdeb-v3+murili_base
629590	None	xlm_large+mdeb-v3+murili_base
61328	Political Hate	xlm_large+mdeb-v3+murili_base
846447	None	xlm_large+mdeb-v3+murili_base
682035	None	xlm_large+mdeb-v3+murili_base
359144	None	xlm_large+mdeb-v3+murili_base
743699	Profane	xlm_large+mdeb-v3+murili_base
264312	None	xlm_large+mdeb-v3+murili_base
474991	None	xlm_large+mdeb-v3+murili_base
573435	Abusive	xlm_large+mdeb-v3+murili_base
141299	None	xlm_large+mdeb-v3+murili_base
815320	None	xlm_large+mdeb-v3+murili_base
304554	Profane	xlm_large+mdeb-v3+murili_base
233058	None	xlm_large+mdeb-v3+murili_base
499764	Political Hate	xlm_large+mdeb-v3+murili_base
285223	Political Hate	xlm_large+mdeb-v3+murili_base
149699	Profane	xlm_large+mdeb-v3+murili_base
815652	None	xlm_large+mdeb-v3+murili_base
703863	None	xlm_large+mdeb-v3+murili_base
934421	None	xlm_large+mdeb-v3+murili_base
588444	None	xlm_large+mdeb-v3+murili_base
561490	Abusive	xlm_large+mdeb-v3+murili_base
66975	None	xlm_large+mdeb-v3+murili_base
562485	None	xlm_large+mdeb-v3+murili_base
488242	Abusive	xlm_large+mdeb-v3+murili_base
17859	Political Hate	xlm_large+mdeb-v3+murili_base
302476	None	xlm_large+mdeb-v3+murili_base
